titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche
Chargé / Chargée de recrutement F/H,Meteojob,,,A partir de 30 k€ brut annuel,"Talent Acquisition H/F - CDI | Rueil-Malmaison (92) Recherche de mandats, pilotage opérationnel et accompagnement des clients Votre mission Conquête de mandats digitaux • Piloter l'intégralité du cycle de recherche: qualification, proposition, contractualisation et fidélis...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178108321W,2026-02-11,APEC,Intelligence Artificielle
Responsable Systèmes d'Information F/H,cadremploi,,,A partir de 60 k€ brut annuel,"Talents IT est un cabinet de recrutement national spécialisé dans les MÉTIERS DE L'IT ET DU DIGITAL, NOUS VOUS PROPOSONS RÉGULIÈREMENT DES OFFRES D'EMPLOI DANS CES DOMAINES : DÉVELOPPEMENT, SÉCURITÉ, INFRASTRUCTURE, R&D, DATA, PROJET, PRODUIT.. Nos consultants expérimentés vous o...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178102313W,2026-02-11,APEC,Intelligence Artificielle
Chargé / Chargée de recrutement F/H,Meteojob,,,A partir de 30 k€ brut annuel,"Talent Acquisition H/F - CDI | Rueil-Malmaison (92) Recherche de mandats, pilotage opérationnel et accompagnement des clients Votre mission Conquête de mandats digitaux • Piloter l'intégralité du cycle de recherche: qualification, proposition, contractualisation et fidélis...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178108493W,2026-02-11,APEC,Intelligence Artificielle
Chargé / Chargée de recrutement F/H,Meteojob,,,A partir de 30 k€ brut annuel,"Talent Acquisition H/F - CDI | Rueil-Malmaison (92) Recherche de mandats, pilotage opérationnel et accompagnement des clients Votre mission Conquête de mandats digitaux • Piloter l'intégralité du cycle de recherche: qualification, proposition, contractualisation et fidélis...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178108542W,2026-02-11,APEC,Intelligence Artificielle
Contrôleur Tridimensionnel N1 F/H,Hellowork,,,A négocier,"Dans le cadre du développement de nos activités, Do IT recherche son/sa futur(e) Contrôleur.se tridimensionnel H/F pour rejoindre une équipe motivée et compétente. Ce contexte implique les missions suivantes : - Vérifier la conformité documentaire des opérations de contrôle ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177944112W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur en développement C# F/H,Engagement Jeunes,,,A négocier,"Notre pôle Energie intervient auprès des grands acteurs des dispositifs médicaux en région île de France dans le cadre de projets nationaux et internationaux en Recherche & Développement, en gestion de projet et en industrialisation. Notre client, un acteur majeur de la recher...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177930798W,2026-02-11,APEC,Intelligence Artificielle
Développeur·se Sénior c & Systèmes Temps Réel F/H,Hellowork,,,A négocier,"Contexte: Projets pour réseaux électriques de distribution Missions principales : - Assurer la maintenance évolutive et la mise à niveau de systèmes SCADA pour des opérateurs de réseaux électriques de distribution. - Développer, Intégrer et configurer des fonctionnalités avancé...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177926766W,2026-02-11,APEC,Intelligence Artificielle
Architecte Cloud - Paris F/H,Hellowork,,,A négocier,"Description de la mission Vous êtes Architecte Cloud ? Vous souhaitez vous investir au sein d'une équipe dynamique, passionnée et aux valeurs humaines fortes, capable d'accompagner ses clients sur toute la chaîne de valeur du projet (Conseil, Expertise et Intégration). Rejoindre ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177970681W,2026-02-11,APEC,Intelligence Artificielle
Développeuse - Développeur Salesforce F/H,Hellowork,,,A négocier,"Vos missions * Analyser les besoins de clients leaders dans les Banques, Assurances et Mutuelles et les accompagner dans l'utilisation de la plateforme Salesforce * Définir les spécifications fonctionnelles / techniques et designer les besoins clients * Développer des fonctionnal...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178003741W,2026-02-11,APEC,Intelligence Artificielle
Architecte Salesforce F/H,Hellowork,,,A négocier,"Vos missions * Analyser la solution globale, sur les plans métiers, fonctionnel et architecture * Définir et mettre en place le schéma directeur SI et être le garant du respect de la roadmap stratégique * Être force de proposition sur l'orientation du choix de la solution (standa...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178003824W,2026-02-11,APEC,Intelligence Artificielle
Account Manager Télécom & Médias F/H,Hellowork,,,A négocier,"Vos missions: Développement commercial & ouverture de comptes * Identifier, ouvrir et développer de nouveaux comptes sur votre périmètre Médias ou High Tech * Construire une stratégie de compte à moyen et long terme * Développer le chiffre d'affaires via la vente de solutions à f...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178012289W,2026-02-11,APEC,Intelligence Artificielle
Responsable Commercial - Ingénierie et Technologies F/H,Hellowork,,,A négocier,"Pour accompagner leur développement, notre site de Grenoble recherche un responsable commercial expérimenté. Intégré au sein d'une équipe commerciale, sous la responsabilité du directeur d'agence, vous évoluez au sein d'une équipe pluridisciplinaire composée d'ingénieurs avant-v...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178077914W,2026-02-11,APEC,Intelligence Artificielle
Business Manager F/H,Hellowork,,,A négocier,"Viveris recrute un Business Manager spécialisé dans la vente de prestations de Ingénierie et de Conseil en Technologies. Au sein de notre direction commerciale, en lien direct avec la direction d'agence, vous travaillez au développement commercial de nos activités : - Co-constru...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178077925W,2026-02-11,APEC,Intelligence Artificielle
Director Supply Chain Strategy & Transformation F/H,Hellowork,,,A négocier,"Vos missions * L'identification de cas d'usage Data et des nouvelles technologies, notamment l'IA générative, et à la priorisation de ceux dans une approche « value driven » * L'accompagnement du développement et le déploiement de ces cas d'usage, en faisant le lien entre les équ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178062721W,2026-02-11,APEC,Intelligence Artificielle
Chargé d'Études en R&D F/H,Hellowork,,,43 - 43 k€ brut annuel,"Chargé d'études en R&D (CDD CIFRE) Rattaché à notre direction stratégique, vous aurez pour principales responsabilités et tâches de : - Conduire des recherches sur l'application de l'IA au chiffrage en génie climatique. - Développer et valider des modèles d'intelligence artificie...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178014229W,2026-02-11,APEC,Intelligence Artificielle
Chet de projet technique F/H,cadremploi,,,A partir de 50 k€ brut annuel,"En tant que Chef de projet, vous faites le lien entre les besoins métiers et les équipes techniques (ou prestataires). Votre rôle est central : vous pilotez la conception et l'évolution d'un nouvel Extranet, tout en étant le référent sur l'intégration de solutions innovantes (IA,...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178023750W,2026-02-11,APEC,Intelligence Artificielle
Développeur Web Front Ux - Ui F/H,Hellowork,,,28 - 32 k€ brut annuel,"- Intégrer et customiser des templates avec style : HTML, CSS, JS pur. - Sublimer le rendu sans framework : tout est codé à la main, mais avec des process huilés. - Gérer performance, responsive, UX/UI comme un.e chef. - Enrichir le design en gardant le cap : efficacité d'abord, ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178079350W,2026-02-11,APEC,Intelligence Artificielle
Architecte Cloud Azure (/NB) F/H,Trimane,,,50 - 55 k€ brut annuel,"Envie de rejoindre une société à taille humaine où l'innovation et la confiance sont au cœur de la culture ? Trimane recherche son/sa futur(e) Architecte Cloud Azure (H/F/NB) Profil recherché : Vous êtes passionné(e) par l'IA, la Data et les technologies innovantes ? Vous...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177958236W,2026-02-11,APEC,Intelligence Artificielle
RESPONSABLE BUREAU D'ETUDES ELECTRONIQUE F/H,Electronique,,,70 - 80 k€ brut annuel,"POSTE Responsable Bureau d’Études Électronique. RÔLE Vous aurez la chance de structurer et de piloter les activités, les projets, l’équipe et le bureau d’études électronique. MISSIONS Encadrement d’une équipe d’une quinzaine d’ingénieurs (électronique, logiciel embarqué,...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178084354W,2026-02-11,APEC,Intelligence Artificielle
INGENIEUR TECHNICO-COMMERCIAL - BUREAU D'ETUDES ELECTRONIQUE F/H,Electronique,,,60 - 80 k€ brut annuel,"POSTE Ingénieur Technico-Commercial – Bureau d’Études Électronique. RÔLE Développement commercial des activités par la vente de prestations et de services techniques de routage, de câblage, d’assemblage et de prototypage électronique. MISSIONS Écoute des besoins des pros...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178084413W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Maintenance Industrielle F/H,Thales Avs France Sas,,,A négocier,"Lieu : Chatellerault, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177935721W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur de recherche en conception de lasers à semi-conducteurs F/H,Thales,,,A négocier,"Lieu : Palaiseau, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177933631W,2026-02-11,APEC,Intelligence Artificielle
Responsable Supply Chain Soutien Client F/H,Thales Dms France Sas,,,A négocier,"Lieu : Brest, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contri...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177942534W,2026-02-11,APEC,Intelligence Artificielle
EDM Bid T-One F/H,Thales Las France Sas,,,A négocier,"Lieu : Rungis, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177942532W,2026-02-11,APEC,Intelligence Artificielle
Local Departement Leader F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177940944W,2026-02-11,APEC,Intelligence Artificielle
Responsable d'Activité Industrielle - NUIT F/H,Thales Las France Sas,,,A négocier,"Lieu : Saint-Étienne, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177942536W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur développement FPGA expérimenté F/H,Thales Avs France Sas,,,A négocier,"Lieu : Bordeaux, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177947910W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur développement électronique numérique - F/H,Thales Avs France Sas,,,A négocier,"Lieu : Bordeaux, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177947908W,2026-02-11,APEC,Intelligence Artificielle
Responsable des risques F/H,EXAION,,,A négocier,"Votre rôle au sein d’Exaion : Intégré(e) au sein de l’équipe conformité, vous aurez pour mission de concevoir, déployer et piloter les risques positifs global de la gestion des risques Exaion (risques opérationnels, projets blockchain & infrastructure, etc). Identifier, évaluer...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948061W,2026-02-11,APEC,Intelligence Artificielle
Responsable Projets GNSS Militaire F/H,Thales Avs France Sas,,,A négocier,"Lieu : Valence, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177949686W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur industrialisation F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955540W,2026-02-11,APEC,Intelligence Artificielle
Chef de projet industriel - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177964268W,2026-02-11,APEC,Intelligence Artificielle
Senior Architecte Logiciel Temps Réel Embarqué - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet 2, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177964265W,2026-02-11,APEC,Intelligence Artificielle
Directeur de portefeuille de projets Guerre Electronique - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177949687W,2026-02-11,APEC,Intelligence Artificielle
Expert Méthodes Industrialisation et Procédés Mécaniques F/H,Thales Avs France Sas,,,A négocier,"Lieu : Vendome, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177940947W,2026-02-11,APEC,Intelligence Artificielle
Architecte electronique numérique - F/H,Thales Avs France Sas,,,A négocier,"Lieu : Bordeaux, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177947909W,2026-02-11,APEC,Intelligence Artificielle
CDD - Approvisionneur F/H,Thales Las France Sas,,,A négocier,"Lieu : Saint-Étienne, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177940946W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Analyste du Soutien Logistique F/H,Thales Las France Sas,,,A négocier,"Lieu : Orléans, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177977937W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Analyste du Soutien Logistique F/H,Thales Las France Sas,,,A négocier,"Lieu : Rungis, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177977938W,2026-02-11,APEC,Intelligence Artificielle
Responsable coûts industriels F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993797W,2026-02-11,APEC,Intelligence Artificielle
Architecte Cloud GCP F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993795W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Industrialisation & méthodes - F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993792W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur CloudOps Confirmé - F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Rennes, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177999437W,2026-02-11,APEC,Intelligence Artificielle
Responsable Système d'Information Services - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177999446W,2026-02-11,APEC,Intelligence Artificielle
Expert OpenShift F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177985469W,2026-02-11,APEC,Intelligence Artificielle
Spécialiste en technologie de fabrication PCB F/H,Thales Dms France Sas,,,A négocier,"Lieu : Brest, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contri...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993791W,2026-02-11,APEC,Intelligence Artificielle
INGENIEUR(E) TEST VERIFICATION VALIDATION LOGICIEL F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178009596W,2026-02-11,APEC,Intelligence Artificielle
Expert OpenStack F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010496W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Cloud GCP F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010494W,2026-02-11,APEC,Intelligence Artificielle
Expert Cloud AWS F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010497W,2026-02-11,APEC,Intelligence Artificielle
Architecte Système - F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178007310W,2026-02-11,APEC,Intelligence Artificielle
Head of Customer Care Center Europe F/H,Thales Avs France Sas,,,A négocier,"Lieu : Chatellerault, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177947906W,2026-02-11,APEC,Intelligence Artificielle
Responsable d’études de pérennité et veille d’obsolescences - F/H,Thales Las France Sas,,,A négocier,"Lieu : Orléans, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177977940W,2026-02-11,APEC,Intelligence Artificielle
Responsable Service Partagé Achats Tactiques France F/H,Thales Global Services Sas,,,A négocier,"Lieu : Vélizy-Villacoublay, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et soluti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177987282W,2026-02-11,APEC,Intelligence Artificielle
Responsable d’Offres – Communications Terrestres - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177999449W,2026-02-11,APEC,Intelligence Artificielle
Directeur du Département Ingénierie Test - F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178007309W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur IVVQ Moyen de test - F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178007308W,2026-02-11,APEC,Intelligence Artificielle
Engineering Work Package Manager - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178020036W,2026-02-11,APEC,Intelligence Artificielle
Responsable Assurance Qualité - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178021891W,2026-02-11,APEC,Intelligence Artificielle
Architecte Antenne- F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Gennevilliers, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178026583W,2026-02-11,APEC,Intelligence Artificielle
Responsable de laboratoire Intégration de Systèmes Sécurisés F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178026585W,2026-02-11,APEC,Intelligence Artificielle
Architecte Supply Chain Rafale F/H,Thales Dms France Sas,,,A négocier,"Lieu : Brest, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contri...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178034957W,2026-02-11,APEC,Intelligence Artificielle
Responsable formation client F/H,Thales Las France Sas,,,A négocier,"Lieu : Limours, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178033436W,2026-02-11,APEC,Intelligence Artificielle
Architecte Système - Gestion de l'espace aérien F/H,Thales Las France Sas,,,A négocier,"Lieu : Rungis, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178056498W,2026-02-11,APEC,Intelligence Artificielle
Responsable Obsolescence et Pérennité F/H,Thales Avs France Sas,,,A négocier,"Lieu : Bordeaux, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178056496W,2026-02-11,APEC,Intelligence Artificielle
